s-image src,LINK,DESCRIPTION,RATING,REVIEW,OFFER PRICE,ACTUAL PRIC,DISCOUNT
https://m.media-amazon.com/images/I/51Vq1Z3o-1L._AC_UY218_.jpg,https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-combination/dp/B09VCHV6T5/ref=sr_1_196,"TRUE HUMAN® Emperor Anti Theft With Number Lock Backpack Bag Laptop bag,office bag for Men and Women | College Bags for Girls & Boys (ZYDEN)",3.7 out of 5 stars,665,? 649.00,"RS 2,999",(78% off)
https://m.media-amazon.com/images/I/617R7Q15NXL._AC_UY218_.jpg,https://www.amazon.in/Veneer-Backpack-Fashion-Leather-College/dp/B09BMG8R6Y/ref=sr_1_197,"Veneer Medium 20 L Laptop Backpack Men Womens Girls Fashion PU Leather Mini Casual Backpack Bags for School, College, Tuition, Office Bag",4.2 out of 5 stars,810,? 899.00,"RS 1,599",(44% off)
https://m.media-amazon.com/images/I/71AiQSn1bNL._AC_UY218_.jpg,https://www.amazon.in/COSMUS-Multipurpose-Backpack-Bag-compartment/dp/B078JVT384/ref=sr_1_198,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L",4.2 out of 5 stars,"2,166","? 1,196.00","RS 2,699",(56% off)
https://m.media-amazon.com/images/I/71jO5xCQCYS._AC_UY218_.jpg,https://www.amazon.in/Gear-Colorado-Orange-Laptop-Backpack/dp/B097K6KD7W/ref=sr_1_199,F Gear Colorado Grey Orange 39 Ltrs Laptop Backpack (3814),4.4 out of 5 stars,93,? 662.00,"RS 2,240",(70% off)
https://m.media-amazon.com/images/I/91DelR8VWnL._AC_UY218_.jpg,https://www.amazon.in/Isle-Locada-Hidesign-Womens-Sling/dp/B07L6NGWLP/ref=sr_1_200,Hidesign Women Sling Bag (Blue),4.4 out of 5 stars,250,"? 1,499.00","RS 4,295",(65% off)
https://m.media-amazon.com/images/I/31439mnDGHL._AC_UY218_.jpg,https://www.amazon.in/Tommy-Hilfiger-Polyester-TH-KENDALL0815/dp/B082PFY9VC/ref=sr_1_201?,Tommy Hilfiger Polyester 53 cms Navy + White Gym Shoulder Bag (TH/KENDALL0815),4.4 out of 5 stars,63,"? 1,799.00","RS 2,399",(25% off)
https://m.media-amazon.com/images/I/916hzpKAQtL._AC_UY218_.jpg,https://www.amazon.in/Gear-Ltrs-Casual-Backpack-MDBKPECO50504/dp/B0757K36YV/ref=sr_1_202,Gear Moderneco5 21L Water Resistant School Bag/Backpack/College Bag For Men/Women - Navyblue,3.9 out of 5 stars,"2,497",? 429.00,RS 999,(57% off)
https://m.media-amazon.com/images/I/51GjUkpovOL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=13&,"URBAN TRIBE Accelerator 30L Laptop Backpack with 15.6"" compartment for Office/Business/Travel/College, Casual Bag for Men and Women, Black",4.0 out of 5 stars,503,"? 1,678.00","RS 2,399",(30% off)
https://m.media-amazon.com/images/I/81kOJFfHXLL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=13,ZUKA Synthetic Leather Laptop Backpack Travel Backpack college Backpack for Men and Women for 15.6 Inch Laptop,3.1 out of 5 stars,16,? 651.00,"RS 2,699",(76% off)
https://m.media-amazon.com/images/I/51r5YqOWlyL._AC_UY218_.jpg,https://www.amazon.in/Mi-Business-Casual-Resistant-Backpack/dp/B07YY6PTMN/ref=sr_1_205,Mi Business Casual 21L Water Resistant Laptop Backpack (Dark Grey),4.4 out of 5 stars,"6,048",? 999.00,"RS 1,999",(50% off)
https://m.media-amazon.com/images/I/91Y6K2j9pcL._AC_UY218_.jpg,https://www.amazon.in/Storite-Leather-Sling-Bag-Brown/dp/B08TR8RMNH/ref=sr_1_206,"Storite Stylish Small PU Leather Sling Cross Body Travel Office Messenger One Side Shoulder Bag for Men Women(Brown, 20.5x9x16.5cm)",4.1 out of 5 stars,810,? 799.00,"RS 2,299",(65% off)
https://m.media-amazon.com/images/I/81EBtSDr44L._AC_UY218_.jpg,https://www.amazon.in/Lino-Perros-Womens-Sling-Gold/dp/B07MV38P1L/ref=sr_1_207,Lino Perros Faux Leather Sling Bag,3.9 out of 5 stars,193,? 919.00,"RS 3,495",(74% off)
https://m.media-amazon.com/images/I/81hF2cHrNAS._AC_UY218_.jpg,https://www.amazon.in/Safari-Formal-Backpack-Anti-Theft-VAULT19CBBLK/dp/B07XSTR69N/ref=sr_1_208,"Safari 48 Cms Black Formal/Office/Laptop Backpack With Anti-Theft, Lock, Usb And Rfid (Vault19Cbblk)",4.0 out of 5 stars,783,"? 1,399.00","RS 3,990",(65% off)
https://m.media-amazon.com/images/I/71XJ4ZmZYhL._AC_UY218_.jpg,https://www.amazon.in/Gear-Expandable-RainCover-Grey-Black-TLPTURBO00401/dp/B097KDRZ67/ref=sr_1_209,Gear Turbo 45L Expandable Water Resistant Antitheft Laptop Bag/Backpack/Briefcase For Men/Women With Raincover (Grey),4.4 out of 5 stars,753,"? 1,568.00","RS 5,599",(72% off)
https://m.media-amazon.com/images/I/61143gRC6bL._AC_UY218_.jpg,https://www.amazon.in/DZert-Panda-School-Backpacks-Cartoon/dp/B07Y2BFJ1B/ref=sr_1_210,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),3.7 out of 5 stars,"10,953",? 239.00,RS 299,(20% off)
https://m.media-amazon.com/images/I/81sIImm1GPL._AC_UY218_.jpg,https://www.amazon.in/Sfane-Women-Trendy-Black-Duffel/dp/B07GCR84D9/ref=sr_1_211,"Sfane Polyester 9.05 Black Men & Women Trendy Black Sports Duffle Gym Bag, Shoulder Bag",4.2 out of 5 stars,903,? 299.00,RS 899,(67% off)
https://m.media-amazon.com/images/I/51mP8ZMWPhL._AC_UY218_.jpg,https://www.amazon.in/Baggit-Womens-Laptop-Bag-Large/dp/B0BNTL7Z7J/ref=sr_1_212,Baggit Women's Laptop Bag - Large (Blue),5.0 out of 5 stars,1,"? 1,217.00","RS 3,290",(63% off)
https://m.media-amazon.com/images/I/61joQKSuTeL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=13,Stark Lightweight Laptop Bags Backpacks for Boys Girls Stylish Men and Women Casual 15.6 inch 32 L Travel Laptop Bag College Office School,4.4 out of 5 stars,26,"? 1,286.00","RS 1,499",(14% off)
https://m.media-amazon.com/images/I/81QgbZpVSHL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=13,EUME Virgo Polyester 29Ltr Laptop Backpack for Men & Women - Yellow Series,4.2 out of 5 stars,495,"? 1,448.00","RS 2,809",(48% off)
https://m.media-amazon.com/images/I/81PLb0txRNL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=14,"Wenger CITY TRAVELER Laptop Backpack for 16 Inch Laptop & 12 Inch Tablet Pocket, Doubles as an overnighter in Black (16 Litre)-blend of style & function, Swiss designed, 606490",4.5 out of 5 stars,77,"? 7,450.00",,
https://m.media-amazon.com/images/I/91-hqKx2YxS._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=14,EUME Iris 23 LTR Laptop Backpack for 14 inch Laptop - Blue Series,4.2 out of 5 stars,137,"? 2,145.00","RS 5,169",(59% off)
https://m.media-amazon.com/images/I/41CHMkRIsWL._AC_UY218_.jpg,https://www.amazon.in/Kraptick-backpack-maternity-nursing-mothers/dp/B0BFWJFS62/ref=sr_1_211,"Kraptick Diaper bag backpack, diaper bags for mom for travel, baby diaper bag, maternity bags for mother and baby, nursing bags for mothers, diaper bag handbag",5.0 out of 5 stars,2,? 975.00,"RS 1,499",(35% off)
https://m.media-amazon.com/images/I/71Ng-XD9zrL._AC_UY218_.jpg,https://www.amazon.in/Lino-Perros-Womens-Sling-Black/dp/B07B4FBQ3X/ref=sr_1_212,Lino Perros Sling bag,4.2 out of 5 stars,596,? 789.00,"RS 2,995",(74% off)
https://m.media-amazon.com/images/I/81eeMnS0f2L._AC_UY218_.jpg,https://www.amazon.in/Gear-Alphamount-Trekking-Black-Yellow-RKSALPAMT0112/dp/B097KFYPCG/ref=sr_1_213,"Gear Alphamount 45L Water Resistant Trekking Travel Rucksack for Men,Women - Black Yellow",4.0 out of 5 stars,319,? 849.00,"RS 3,599",(76% off)
https://m.media-amazon.com/images/I/91mMktJurqL._AC_UY218_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Cricket-Black/dp/B08J8L13V5/ref=sr_1_214,"Amazon Brand - Solimo Cricket Kit Bag, Black",4.4 out of 5 stars,38,? 899.00,"RS 1,800",(50% off)
https://m.media-amazon.com/images/I/41MClLF68kL._AC_UY218_.jpg,https://www.amazon.in/GOCART-LOGO-Backpack-Briefcase-Convertible/dp/B0822H451W/ref=sr_1_215,GOCART WITH G LOGO Laptop Backpack Casual Daypacks Briefcase Convertible Business Travel Rucksack with USB Charging Port Large College School Bookbag Computer Laptop Bag,3.9 out of 5 stars,"1,296","? 1,499.00","RS 2,599",(42% off)
https://m.media-amazon.com/images/I/71q0bJpvz0L._AC_UY218_.jpg,https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088X9M73T/ref=sr_1_216,"Mi Step Out 12 L Mini Backpack (Small Size, Sky Blue, Water Repellant)",4.1 out of 5 stars,"7,630",? 299.00,RS 499,(40% off)
https://m.media-amazon.com/images/I/01RPy1SfeqL._AC_UY218_.gif,https://www.amazon.in/Shalimar-Reusable-Grocery-Multipurpose-Green/dp/B097J7KCL4/ref=sr_1_217,Shalimar Reusable Grocery/Multipurpose Bags (Blue/Green) (16 x 15 x 5 Inch) - Pack of 2,,,? 48.00,RS 251,(81% off)
https://m.media-amazon.com/images/I/91P3DSj9X9L._AC_UY218_.jpg,https://www.amazon.in/Wooum-Resistant-Material-Messenger-Compartment/dp/B09KV7Y3KL/ref=sr_1_218,wooum Water Resistant Material Sling Bag/One Side Bag/Shoulder Bag/Messenger Bag/Office Messenger Bag/Travel Side Bag with 14.1 Inch Laptop Compartment -,4.0 out of 5 stars,201,? 474.00,"RS 1,499",(68% off)
https://m.media-amazon.com/images/I/71HW7znNQDS._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=14,Dybbuk 18 ltrs (7 Cms) backpack(INVALID DATA_red),3.3 out of 5 stars,13,? 475.00,"RS 1,499",(68% off)
https://m.media-amazon.com/images/I/91d3AEZlsIL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=14,"AZTRAPIA 100% Pure Genuine Premium Ndm Leather Spacious Formal 11.5 inch Backpack Laptop Office Bag, Black",,Only 2 left in stock.,"? 3,299.00","RS 8,599",(62% off)
https://m.media-amazon.com/images/I/61u1ca3X4VL._AC_UY218_.jpg,https://www.amazon.in/Kuber-Industries-Lightweight-Toiletry-Carrying/dp/B0B45QRYHY/ref=sr_1_221,Kuber Industries Rexine Lightweight Travel Toiletry Bag Shaving Kit with Carrying Strap (Grey) 54KM4283,4.1 out of 5 stars,17,? 244.00,RS 499,(51% off)
https://m.media-amazon.com/images/I/91xw+bvKJuL._AC_UY218_.jpg,https://www.amazon.in/Polyester-Crossbody-Messenger-Business-Spacious/dp/B09TL193PL/ref=sr_1_222,CRALOFT Polyester Side Bag For Men/Sling Bag/Crossbody Tablet Messenger Bag For Office Business Travel (Extra Spacious),4.3 out of 5 stars,272,? 529.00,RS 549,(4% off)
https://m.media-amazon.com/images/I/71OboCuNnAL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17227/dp/B075Y6SRMG/ref=sr_1_223,Lenovo Casual Laptop Backpack B210 39.62 cm (15.6) -inch Water Repellent Grey,4.2 out of 5 stars,"53,053","? 1,008.00","RS 1,615",(38% off)
https://m.media-amazon.com/images/I/91AUcF7C+VL._AC_UY218_.jpg,https://www.amazon.in/Storite-Cross-Travel-Dark-Grey/dp/B07PFF4RYC/ref=sr_1_224,Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Business Messenger Bag for Men Women (25x16x7.5cm) (Dark Grey),4.1 out of 5 stars,"8,051",? 449.00,"RS 1,699",(74% off)
https://m.media-amazon.com/images/I/61P0E3EUKRL._AC_UY218_.jpg,https://www.amazon.in/Anti-Theft-Backpack-Business-Charging-Student/dp/B07RSJNNZS/ref=sr_1_225,"Oscaurt Travel Laptop Backpack, Business High School College Bookbag,Slim Daypack for Women & Men Fit 15.6 Inches Laptop",4.5 out of 5 stars,883,? 949.00,"RS 1,999",(53% off)
https://m.media-amazon.com/images/I/91RcOs7rSHL._AC_UY218_.jpg,https://www.amazon.in/Hammonds-Flycatcher-Messenger-Compartment-LB106BR/dp/B07P2TQH78/ref=sr_1_226,Hammonds Flycatcher Genuine Leather Executive Formal Office Bag | Shoulder Laptop Messenger Bag for Men | MacBook|Notebook Upto 16 Inch| Crossbody Handbags with Shoulder Straps | Brown | LB106BR,4.3 out of 5 stars,"4,563","? 2,705.00","RS 9,999",(73% off)
https://m.media-amazon.com/images/I/71Hck3iNPhL._AC_UY218_.jpg,https://www.amazon.in/F-Gear-Yakuza-Brown-Laptop-Backpack/dp/B071VNWC1C/ref=sr_1_227,F Gear Yakuza Brown 34 liter Laptop Backpack Sch Bag,4.4 out of 5 stars,794,"? 1,139.00","RS 2,180",(48% off)
https://m.media-amazon.com/images/I/81DVRwVlMvL._AC_UY218_.jpg,https://www.amazon.in/ASTRID-Blue-Textured-Cotton-Pouch/dp/B08W431L94/ref=sr_1_228,ASTRID Blue Textured Cotton Tote Bag With Coin Pouch,4.4 out of 5 stars,219,? 749.00,"RS 1,299",(42% off)
https://m.media-amazon.com/images/I/612KfB75eNL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=14,"uppercase Medium 21L Quilted Laptop Backpack 2500EBP2 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",5.0 out of 5 stars,6,"? 1,400.00","RS 2,200",(36% off)
https://m.media-amazon.com/images/I/71iyaarLv7L._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=14,The Clownfish Water Resistant Polyester Unisex Business Travel Laptop Backpack,4.2 out of 5 stars,3,"? 3,099.00","RS 6,599",(53% off)
https://m.media-amazon.com/images/I/51mwIN5h+xL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=15,"uppercase 14 Ltrs Medium (14.6 inch) Laptop Backpack 2100EBP1 Roll Top Office - College 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",4.2 out of 5 stars,108,"? 1,000.00","RS 1,900",(47% off)
https://m.media-amazon.com/images/I/51cI1+WbXYL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=15,"eske Marco Leather Laptop Bag, Upto 14""",5.0 out of 5 stars,1,"? 8,000.00","RS 15,999",(50% off)
https://m.media-amazon.com/images/I/71EQMrnlDUL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-GX40Q17226-15-6-Inch-Casual-Backpack/dp/B075Y7H8V6/ref=sr_1_227,Lenovo Casual Laptop Backpack B210 39.62 cm (15.6-inch) Water Repellent Blue,4.2 out of 5 stars,"53,053",? 987.00,"RS 1,690",(42% off)
https://m.media-amazon.com/images/I/A17cF-Yc4AL._AC_UY218_.jpg,https://www.amazon.in/Isle-Locada-Hidesign-Womens-Shoulder/dp/B07Z5BYH24/ref=sr_1_228,Isle Locada by Hidesign Women's SLING BAG(BORDEX/MARSALA),4.1 out of 5 stars,142,"? 2,999.00","RS 6,295",(52% off)
https://m.media-amazon.com/images/I/71boRGz1xYL._AC_UY218_.jpg,https://www.amazon.in/Nivia-5177RD-Polyester-String-Bag/dp/B07NNJKQQY/ref=sr_1_229,Nivia 5177RD Polyester String Bag (Red),4.0 out of 5 stars,250,? 193.00,RS 249,(22% off)
https://m.media-amazon.com/images/I/61Fa7wW9FvL._AC_UY218_.jpg,https://www.amazon.in/Fostelo-Style-Diva-Womens-Handbag/dp/B00Z0NMFKU/ref=sr_1_230,Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Women 2 Compartments Bag | Travel Purse Hobo Bag | 4 Pockets Shoulder Bag,3.9 out of 5 stars,"6,991",? 498.00,"RS 2,799",(82% off)
https://m.media-amazon.com/images/I/71SvpOxXGLL._AC_UY218_.jpg,https://www.amazon.in/Martucci-Laptop-Backpack-College-Reflective/dp/B0B7DT6HY3/ref=sr_1_231,Martucci Large 35 L Backpack Spacy Unisex /College/School/Travel Backpack with Rain Cover and Reflective Strip,4.0 out of 5 stars,934,? 765.00,"RS 1,799",(57% off)
https://m.media-amazon.com/images/I/71xZ8mY28dL._AC_UY218_.jpg,https://www.amazon.in/Roller-Skating-Inline-Skates-Adults/dp/B08C47SFYB/ref=sr_1_232,"jaspo Roller Skating Bag, Quad & Inline Skates (Water Resistant), Casual/Office/College Book Backpack Computer/Laptop Bag for Both Kids & Adults Travel Backpack",3.5 out of 5 stars,56,? 284.00,RS 799,(64% off)
https://m.media-amazon.com/images/I/61g8X6TpAwL._AC_UY218_.jpg,https://www.amazon.in/ZIBUYU%C2%AE-Handbag-Fashion-Shoulder-Crossbody/dp/B0B3MTSRFK/ref=sr_1_233,ZIBUYU® Tote Handbag for Women Fashion Faux Leather Tote Bag Classic Shoulder Crossbody Bags for Lady Girl Solid Color,3.9 out of 5 stars,38,"? 1,322.00","RS 2,014",(34% off)
https://m.media-amazon.com/images/I/71aIE2hredL._AC_UY218_.jpg,https://www.amazon.in/F-Gear-Lattitude-Blue-Navy-Orange-Sports-Waist-Bag/dp/B08NYH3WJD/ref=sr_1_234,F Gear Lattitude Blue Navy Orange Sports Waist Bag (3686),4.3 out of 5 stars,153,? 449.00,RS 998,(55% off)
https://m.media-amazon.com/images/I/91tCRdgSDtL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=15,EUME Alexis 31 Ltrs Laptop Backpack Fit Up to 15.6 Inch Laptop,4.3 out of 5 stars,113,"? 2,248.00","RS 5,079",(56% off)
https://m.media-amazon.com/images/I/51iw+y3IkwL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=15,"BACDA Laptop Backpack, Casual 38L Office/School/Travel/Business Bag/Backpack for Men Women Boys Girls, Fits 15.6 Inch Laptop and Notebook (1017) (Black-01)",5.0 out of 5 stars,3,? 999.00,"RS 2,499",(60% off)
https://m.media-amazon.com/images/I/91jALD1CCfL._AC_UY218_.jpg,https://www.amazon.in/Storite-Stylish-Sling-Bag-Grey/dp/B098L372Z7/ref=sr_1_237,"Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Bag for Men Women (22.5cm x 9.5cm x 22.5 cm, Dark Grey)",4.0 out of 5 stars,"1,043",? 649.00,"RS 2,299",(72% off)
https://m.media-amazon.com/images/I/61j+sRx-LHL._AC_UY218_.jpg,https://www.amazon.in/Half-Moon-Curiosity-Backpack-Resistant/dp/B09S3ZK3N1/ref=sr_1_238,Half Moon Curiosity 35L Travel Laptop College School Backpack Water Resistant Slim Durable Fits 15.6 Inch Laptop Notebook with Rain cover (Navy Blue),3.7 out of 5 stars,162,? 849.00,"RS 1,999",(58% off)
https://m.media-amazon.com/images/I/71aaWvb6OeL._AC_UY218_.jpg,https://www.amazon.in/Capriff-Liters-Collage-travell-Backpack/dp/B084T7X2HX/ref=sr_1_239,CAPRIFF 32 L Casual Waterproof Laptop Bag/Backpack for Men Boys & Girls For Office School College Teens & Students with Rain Cover With adjustable Strap With 2 Compartment,3.8 out of 5 stars,"2,872",? 499.00,"RS 1,499",(67% off)
https://m.media-amazon.com/images/I/71Lad7tHHYL._AC_UY218_.jpg,https://www.amazon.in/Eco-Friendly-Bag-Reusable-Shopping-Grocery-Multipurpose/dp/B09V5PVDTC/ref=sr_1_240,ASIAN Eco-Friendly Jute Hand Bag-Reusable Tiffin Shopping Grocery Multipurpose Hand Bag with Zip & Handle for Men and Women,4.1 out of 5 stars,220,? 197.00,RS 499,(61% off)
https://m.media-amazon.com/images/I/61xivaarweL._AC_UY218_.jpg,https://www.amazon.in/VIP-Endura-Puller-Brown-Duffle/dp/B0B527KJQZ/ref=sr_1_241,VIP Polypropylene 48 Cms Travel Bag(DFENDEBRN_Brown),4.3 out of 5 stars,334,? 899.00,"RS 2,625",(66% off)
https://m.media-amazon.com/images/I/51wjL2VEr9L._AC_UY218_.jpg,https://www.amazon.in/Terminator-Unisex-Laptop-Backpack-School/dp/B0BSV5ZYGC/ref=sr_1_242,Terminator Large 55 L Unisex Laptop Backpack For School/Office/Travel/Casual and Fits Upto 17 Inch Laptop,,,? 699.00,"RS 4,599",(85% off)
https://m.media-amazon.com/images/I/71Rx8oyTCZL._AC_UY218_.jpg,https://www.amazon.in/DZert-Kids-Grey-School-Years/dp/B07QD1M3R9/ref=sr_1_243,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),3.7 out of 5 stars,"2,952",? 234.00,,
https://m.media-amazon.com/images/I/81FgKpuW7-L._AC_UY218_.jpg,https://www.amazon.in/KILLER-Polyester-Orange-Laptop-Backpack/dp/B07B516P18/ref=sr_1_244,KILLER Casual College Bags Munich 29L Trendy Polyester Laptop Backpack,4.2 out of 5 stars,712,? 986.00,,
https://m.media-amazon.com/images/I/61YW2s2KhiL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=15,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Dark Grey College Bag,4.2 out of 5 stars,"1,348","? 1,181.00","RS 2,669",(56% off)
https://m.media-amazon.com/images/I/713wwvT6p1L._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=15,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)",4.4 out of 5 stars,147,"? 4,490.00","RS 8,999",(50% off)
https://m.media-amazon.com/images/I/81jCKmp-Y-L._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=16,MOKOBARA The Transit Backpack Laptop Bag for Men and Women,4.4 out of 5 stars,385,"? 5,590.00","RS 9,999",(44% off)
https://m.media-amazon.com/images/I/61tIGzy30qL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=16,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty",5.0 out of 5 stars,12,"? 1,900.00","RS 2,500",(24% off)
https://m.media-amazon.com/images/I/41Fz+sra7xL._AC_UY218_.jpg,https://www.amazon.in/Wildcraft-Wolf_Blk-Casual-Backpack-11629-Wolf_Blk/dp/B079DDT65R/ref=sr_1_243,Wildcraft 44 Ltrs Casual Backpack (11629-Wolf_Black),4.3 out of 5 stars,"5,415","? 1,599.00","RS 1,899",(16% off)
https://m.media-amazon.com/images/I/817MxoxLNzL._AC_UY218_.jpg,https://www.amazon.in/wooum-Resistant-Material-Messenger-Compartment/dp/B0BQFHN15L/ref=sr_1_244,wooum Water Resistant Material Sling Bag/One Side Bag/Shoulder Bag/Messenger Bag/Office Messenger Bag/Travel Side Bag with 14.1 Inch Laptop Compartment -,4.0 out of 5 stars,201,? 474.00,"RS 1,499",(68% off)
https://m.media-amazon.com/images/I/61Ffarhk4yL._AC_UY218_.jpg,https://www.amazon.in/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF1XJXY/ref=sr_1_245,"Genie Flamenco Laptop Backpack for Women, 16 inches Office Bag, Sky Blue Stylish and Trendy Bag for Office and College",4.4 out of 5 stars,"1,000",? 607.00,"RS 1,999",(70% off)
https://m.media-amazon.com/images/I/610maBxuHLL._AC_UY218_.jpg,https://www.amazon.in/DZert-School-Plush-Backpacks-Cartoon/dp/B08BCP78YF/ref=sr_1_241,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),3.7 out of 5 stars,876,? 239.00,RS 299,(20% off)
https://m.media-amazon.com/images/I/811ekr97hhL._AC_UY218_.jpg,https://www.amazon.in/Gear-Bounce-Backpack-Grey-Orange-BKPBOUNCE0604/dp/B097KCLF5F/ref=sr_1_242,Gear Bounce 27 Ltrs Water Resistant School Bag/Backpack/College Bag for Men/Women-Grey Orange,3.6 out of 5 stars,356,? 599.00,"RS 1,799",(67% off)
https://m.media-amazon.com/images/I/81VAnyWV+CL._AC_UY218_.jpg,https://www.amazon.in/MOCA-Waterproof-Exterior-Velvety-Interior/dp/B09FJT5SJJ/ref=sr_1_243,"MOCA Waterproof Nylon Exterior with Soft Velvety Interior Sleeve Bag Pouch Carry Case for 13.3"" to 14 inch Laptops, MacBook (Black, 13.3 Inch)",4.4 out of 5 stars,"2,027","? 1,199.00","RS 2,999",(60% off)
https://m.media-amazon.com/images/I/512XJlsRAtL._AC_UY218_.jpg,https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-combination/dp/B09NGNYLKF/ref=sr_1_244,"TRUE HUMAN® Emperor Anti-Theft backpack with combination lock Laptop bag ,office bag for Men and Women | College Bags for Girls & Boys ( Zyden )",3.7 out of 5 stars,378,? 679.00,"RS 2,100",(68% off)
https://m.media-amazon.com/images/I/71Wepu9kkqL._AC_UY218_.jpg,https://www.amazon.in/Lino-Perros-Womens-Sling-Blue/dp/B07GKV281L/ref=sr_1_245,Lino Perros Sling bag,4.2 out of 5 stars,153,? 889.00,"RS 3,295",(73% off)
https://m.media-amazon.com/images/I/61k9p9YFzkL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=16&,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Black)",5.0 out of 5 stars,9,"? 1,800.00","RS 2,400",(25% off)
https://m.media-amazon.com/images/I/51gEgFM6xgL._AC_UY218_.jpg,https://www.amazon.in/s?k=bags&page=16&,URBAN TRIBE Rumble Laptop Backpack For Men & Women,4.1 out of 5 stars,51,"? 2,398.00","RS 3,999",(40% off)
https://m.media-amazon.com/images/I/716yVROHeqL._AC_UY218_.jpg,https://www.amazon.in/F-Gear-Trail-Marpat-ACV-Camo/dp/B08NYJGHM6/ref=sr_1_248,F Gear Trail Sports Waist Bag (Marpat ACV Camo),4.4 out of 5 stars,933,? 560.00,"RS 1,198",(53% off)
https://m.media-amazon.com/images/I/81ansNj-MtL._AC_UY218_.jpg,https://www.amazon.in/SHW-SOLAR-COMPARTMENT-ADJUSTABLE-COMPARTMENTS/dp/B09NFSC3RP/ref=sr_1_249,SHW SOLAR BLACK LAPTOP BAG with PADDED LAPTOP COMPARTMENT suitable for 15.6 inch LAPTOP II ADJUSTABLE STRAPSII WATER BOTTLE POCKETII TWO COMPARTMENTS,3.8 out of 5 stars,104,? 349.00,RS 999,(65% off)
https://m.media-amazon.com/images/I/91M-2rwLU6L._AC_UY218_.jpg,https://www.amazon.in/Isle-Locada-Hidesign-Womens-Sling/dp/B07T22KS9F/ref=sr_1_250,Isle Locada by Hidesign Women's SLING BAG(MARSALA),4.3 out of 5 stars,152,"? 1,599.00","RS 3,995",(60% off)
https://m.media-amazon.com/images/I/813w1Eh0ahL._AC_UY218_.jpg,https://www.amazon.in/Gear-Executive-Anti-Theft-Backpack-BKPPKREXE0101/dp/B097KCMQKG/ref=sr_1_251,Gear Parker 23L Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women - Black,4.3 out of 5 stars,302,? 649.00,"RS 2,799",(77% off)
https://m.media-amazon.com/images/I/71md9GaCDEL._AC_UY218_.jpg,https://www.amazon.in/Lino-Perro-Colored-Sling-BEIGE/dp/B08ZKY3JZH/ref=sr_1_252,Lino Perros Colored Sling bag (BEIGE),4.1 out of 5 stars,196,? 678.00,"RS 1,995",(66% off)
